map_id,trip durations,trip lengths,runtime
instances\experiment\map3_6_108.txt,186,159,0.0055849
instances\experiment\map3_6_109.txt,174,161,0.0047868
instances\experiment\map3_6_11.txt,186,161,0.0077138
instances\experiment\map3_6_110.txt,180,168,0.013857
instances\experiment\map3_6_111.txt,180,163,0.0138023
instances\experiment\map3_6_112.txt,168,160,0.0069988
instances\experiment\map3_6_113.txt,168,153,0.0052985
instances\experiment\map3_6_114.txt,192,166,0.007583
instances\experiment\map3_6_115.txt,168,158,0.0070412
instances\experiment\map3_6_116.txt,186,160,0.0128232
instances\experiment\map3_6_117.txt,192,166,0.0117112
instances\experiment\map3_6_118.txt,174,158,0.0123112
instances\experiment\map3_6_119.txt,192,164,0.0058774
instances\experiment\map3_6_12.txt,168,156,0.006626
instances\experiment\map3_6_120.txt,162,150,0.0048219
instances\experiment\map3_6_121.txt,174,161,0.008508
instances\experiment\map3_6_122.txt,180,164,0.0117075
instances\experiment\map3_6_123.txt,180,158,0.0066214
instances\experiment\map3_6_124.txt,198,166,0.0121566
instances\experiment\map3_6_125.txt,174,160,0.00845
instances\experiment\map3_6_126.txt,282,207,0.0065562
instances\experiment\map3_6_127.txt,180,166,0.0050187
instances\experiment\map3_6_128.txt,162,154,0.0131097
instances\experiment\map3_6_129.txt,264,197,0.0165729
instances\experiment\map3_6_13.txt,186,159,0.0142162
instances\experiment\map3_6_130.txt,186,161,0.0137271
instances\experiment\map3_6_131.txt,174,161,0.0039572
instances\experiment\map3_6_132.txt,162,152,0.0058468
instances\experiment\map3_6_133.txt,204,173,0.0053507
instances\experiment\map3_6_134.txt,168,159,0.0060312
instances\experiment\map3_6_135.txt,174,161,0.0062314
instances\experiment\map3_6_136.txt,168,156,0.005315
instances\experiment\map3_6_137.txt,174,162,0.0063785
instances\experiment\map3_6_138.txt,174,161,0.005626
instances\experiment\map3_6_139.txt,180,159,0.0043718
instances\experiment\map3_6_14.txt,168,157,0.0053224
instances\experiment\map3_6_140.txt,174,161,0.0053621
instances\experiment\map3_6_141.txt,186,158,0.0054975
instances\experiment\map3_6_142.txt,174,157,0.0059772
instances\experiment\map3_6_143.txt,180,163,0.011729
instances\experiment\map3_6_144.txt,180,163,0.0061926
instances\experiment\map3_6_145.txt,180,162,0.0081538
instances\experiment\map3_6_146.txt,168,157,0.0056191
instances\experiment\map3_6_147.txt,186,157,0.0087327
instances\experiment\map3_6_148.txt,174,161,0.0134088
instances\experiment\map3_6_149.txt,180,160,0.0136522
instances\experiment\map3_6_15.txt,168,156,0.0128642
instances\experiment\map3_6_150.txt,186,160,0.0148296
instances\experiment\map3_6_151.txt,174,157,0.014349
instances\experiment\map3_6_152.txt,180,158,0.0152698
instances\experiment\map3_6_153.txt,168,158,0.0154784
instances\experiment\map3_6_154.txt,186,167,0.0146759
instances\experiment\map3_6_155.txt,168,154,0.012473
instances\experiment\map3_6_156.txt,168,156,0.0143527
instances\experiment\map3_6_157.txt,234,181,0.0161277
instances\experiment\map3_6_158.txt,180,160,0.0150536
instances\experiment\map3_6_159.txt,186,160,0.0133058
instances\experiment\map3_6_16.txt,180,166,0.0151717
instances\experiment\map3_6_160.txt,168,154,0.0132379
instances\experiment\map3_6_161.txt,192,170,0.0186412
instances\experiment\map3_6_162.txt,192,161,0.0131017
instances\experiment\map3_6_163.txt,168,157,0.0126601
instances\experiment\map3_6_164.txt,174,162,0.0122525
instances\experiment\map3_6_165.txt,198,162,0.015246
instances\experiment\map3_6_166.txt,180,155,0.0131338
instances\experiment\map3_6_167.txt,168,159,0.0175347
instances\experiment\map3_6_168.txt,162,153,0.0132293
instances\experiment\map3_6_169.txt,180,164,0.0141126
instances\experiment\map3_6_17.txt,168,156,0.0140347
instances\experiment\map3_6_170.txt,168,157,0.0142895
instances\experiment\map3_6_171.txt,186,161,0.013566
instances\experiment\map3_6_172.txt,198,162,0.0148579
instances\experiment\map3_6_173.txt,174,157,0.0179769
instances\experiment\map3_6_174.txt,180,163,0.0149336
instances\experiment\map3_6_175.txt,192,168,0.0139402
instances\experiment\map3_6_176.txt,288,222,0.0198749
instances\experiment\map3_6_177.txt,174,157,0.0127739
instances\experiment\map3_6_178.txt,186,162,0.0156095
instances\experiment\map3_6_179.txt,174,160,0.0144477
instances\experiment\map3_6_18.txt,198,169,0.0167754
instances\experiment\map3_6_180.txt,210,161,0.0186627
instances\experiment\map3_6_181.txt,180,161,0.0186173
instances\experiment\map3_6_182.txt,168,156,0.0144348
instances\experiment\map3_6_183.txt,186,158,0.0220665
instances\experiment\map3_6_184.txt,168,156,0.0142805
instances\experiment\map3_6_185.txt,168,156,0.0171786
instances\experiment\map3_6_186.txt,180,161,0.0141615
instances\experiment\map3_6_187.txt,252,175,0.0250845
instances\experiment\map3_6_188.txt,186,163,0.0164352
instances\experiment\map3_6_189.txt,174,160,0.015346
instances\experiment\map3_6_19.txt,168,162,0.0134538
instances\experiment\map3_6_190.txt,174,159,0.0136578
instances\experiment\map3_6_191.txt,174,162,0.0139795
instances\experiment\map3_6_192.txt,174,160,0.0142105
instances\experiment\map3_6_193.txt,174,160,0.014674
instances\experiment\map3_6_194.txt,186,158,0.0152843
instances\experiment\map3_6_195.txt,168,160,0.015787
instances\experiment\map3_6_196.txt,174,156,0.0189096
instances\experiment\map3_6_197.txt,186,163,0.0175518
instances\experiment\map3_6_198.txt,162,156,0.0157768
instances\experiment\map3_6_199.txt,186,165,0.0149589
instances\experiment\map3_6_2.txt,174,157,0.0178122
instances\experiment\map3_6_20.txt,180,159,0.0186368
instances\experiment\map3_6_200.txt,192,169,0.0150814
instances\experiment\map3_6_201.txt,180,161,0.0167592
instances\experiment\map3_6_202.txt,192,163,0.0199488
instances\experiment\map3_6_203.txt,168,158,0.014046
instances\experiment\map3_6_204.txt,180,163,0.015387
instances\experiment\map3_6_205.txt,168,154,0.0181993
instances\experiment\map3_6_206.txt,174,164,0.014574
instances\experiment\map3_6_207.txt,174,163,0.0173452
instances\experiment\map3_6_208.txt,186,158,0.0158411
instances\experiment\map3_6_209.txt,168,154,0.021387
instances\experiment\map3_6_21.txt,180,165,0.0135459
instances\experiment\map3_6_210.txt,270,177,0.0133941
instances\experiment\map3_6_211.txt,180,167,0.0080498
instances\experiment\map3_6_212.txt,168,158,0.0049289
instances\experiment\map3_6_213.txt,180,159,0.0050439
instances\experiment\map3_6_214.txt,186,160,0.0046866
instances\experiment\map3_6_215.txt,186,162,0.0063178
instances\experiment\map3_6_216.txt,186,167,0.0062467
instances\experiment\map3_6_217.txt,174,160,0.0048161
instances\experiment\map3_6_218.txt,192,165,0.0049454
instances\experiment\map3_6_219.txt,168,159,0.0045643
instances\experiment\map3_6_22.txt,174,161,0.0053294
instances\experiment\map3_6_220.txt,216,172,0.0066908
instances\experiment\map3_6_221.txt,180,164,0.004719
instances\experiment\map3_6_222.txt,186,158,0.0050228
instances\experiment\map3_6_223.txt,216,161,0.00513
instances\experiment\map3_6_224.txt,174,159,0.0051528
instances\experiment\map3_6_225.txt,168,158,0.0046471
instances\experiment\map3_6_226.txt,168,158,0.004889
instances\experiment\map3_6_227.txt,174,160,0.005437
instances\experiment\map3_6_228.txt,162,156,0.0060828
instances\experiment\map3_6_229.txt,180,161,0.0058861
instances\experiment\map3_6_23.txt,186,168,0.00589
instances\experiment\map3_6_230.txt,174,157,0.0056179
instances\experiment\map3_6_231.txt,180,164,0.0042146
instances\experiment\map3_6_232.txt,228,166,0.0055761
instances\experiment\map3_6_233.txt,174,162,0.0054866
instances\experiment\map3_6_234.txt,174,159,0.0133159
instances\experiment\map3_6_235.txt,276,199,0.0058366
instances\experiment\map3_6_236.txt,162,154,0.0054928
instances\experiment\map3_6_237.txt,180,160,0.005141
instances\experiment\map3_6_238.txt,168,155,0.0042254
instances\experiment\map3_6_239.txt,180,163,0.0056404
instances\experiment\map3_6_24.txt,192,167,0.0064795
instances\experiment\map3_6_240.txt,198,154,0.0062951
instances\experiment\map3_6_241.txt,186,165,0.0061099
instances\experiment\map3_6_242.txt,180,163,0.0063209
instances\experiment\map3_6_243.txt,174,161,0.0046902
instances\experiment\map3_6_244.txt,174,156,0.0097495
instances\experiment\map3_6_245.txt,192,165,0.0067265
instances\experiment\map3_6_246.txt,192,171,0.0057682
instances\experiment\map3_6_247.txt,180,163,0.0058339
instances\experiment\map3_6_248.txt,246,186,0.0076505
instances\experiment\map3_6_249.txt,180,159,0.0056526
instances\experiment\map3_6_25.txt,180,159,0.006014
instances\experiment\map3_6_250.txt,180,158,0.0058028
instances\experiment\map3_6_251.txt,168,151,0.0054357
instances\experiment\map3_6_252.txt,168,151,0.0108623
instances\experiment\map3_6_253.txt,216,171,0.0068508
instances\experiment\map3_6_254.txt,168,157,0.0061102
instances\experiment\map3_6_255.txt,168,160,0.0052781
instances\experiment\map3_6_256.txt,174,162,0.0055736
instances\experiment\map3_6_257.txt,174,160,0.0063867
instances\experiment\map3_6_258.txt,174,161,0.0054893
instances\experiment\map3_6_259.txt,174,159,0.0063864
instances\experiment\map3_6_26.txt,186,159,0.006289
instances\experiment\map3_6_260.txt,246,169,0.0055863
instances\experiment\map3_6_261.txt,180,168,0.007633
instances\experiment\map3_6_262.txt,186,164,0.0046949
instances\experiment\map3_6_263.txt,162,154,0.0044519
instances\experiment\map3_6_264.txt,162,155,0.0054453
instances\experiment\map3_6_265.txt,192,162,0.0065626
instances\experiment\map3_6_266.txt,240,167,0.0066443
instances\experiment\map3_6_267.txt,174,163,0.0086928
instances\experiment\map3_6_268.txt,234,178,0.0070146
instances\experiment\map3_6_269.txt,180,158,0.0077127
instances\experiment\map3_6_27.txt,186,164,0.0109217
instances\experiment\map3_6_270.txt,180,165,0.0077609
instances\experiment\map3_6_271.txt,186,165,0.0054643
instances\experiment\map3_6_272.txt,180,163,0.0046719
instances\experiment\map3_6_273.txt,216,159,0.0072825
instances\experiment\map3_6_274.txt,180,159,0.0061608
instances\experiment\map3_6_275.txt,174,160,0.0058363
instances\experiment\map3_6_276.txt,204,165,0.0052486
instances\experiment\map3_6_277.txt,192,165,0.0064035
instances\experiment\map3_6_278.txt,204,179,0.0063812
instances\experiment\map3_6_279.txt,168,158,0.0049661
instances\experiment\map3_6_28.txt,168,160,0.0061016
instances\experiment\map3_6_280.txt,174,162,0.0056779
instances\experiment\map3_6_281.txt,180,164,0.0139274
instances\experiment\map3_6_282.txt,174,161,0.0121678
instances\experiment\map3_6_283.txt,180,160,0.0045897
instances\experiment\map3_6_284.txt,192,164,0.0060715
instances\experiment\map3_6_285.txt,174,165,0.0044241
instances\experiment\map3_6_286.txt,168,160,0.0046724
instances\experiment\map3_6_287.txt,180,159,0.0064014
instances\experiment\map3_6_288.txt,156,153,0.0046488
instances\experiment\map3_6_289.txt,174,159,0.0044742
instances\experiment\map3_6_29.txt,162,156,0.004771
instances\experiment\map3_6_290.txt,180,162,0.0045913
instances\experiment\map3_6_291.txt,180,163,0.0065609
instances\experiment\map3_6_292.txt,192,169,0.0050037
instances\experiment\map3_6_293.txt,180,164,0.0047397
instances\experiment\map3_6_294.txt,174,165,0.005692
instances\experiment\map3_6_295.txt,174,162,0.0056576
instances\experiment\map3_6_296.txt,174,163,0.0070662
instances\experiment\map3_6_297.txt,174,159,0.0051158
instances\experiment\map3_6_298.txt,192,162,0.0062334
instances\experiment\map3_6_299.txt,174,161,0.006023
instances\experiment\map3_6_3.txt,174,161,0.005116
instances\experiment\map3_6_30.txt,174,160,0.0054931
instances\experiment\map3_6_300.txt,180,167,0.0088281
instances\experiment\map3_6_301.txt,186,159,0.0046202
instances\experiment\map3_6_302.txt,192,168,0.0059678
instances\experiment\map3_6_303.txt,174,162,0.005699
instances\experiment\map3_6_304.txt,198,163,0.0054449
instances\experiment\map3_6_305.txt,180,153,0.0058539
instances\experiment\map3_6_306.txt,180,166,0.0053988
instances\experiment\map3_6_307.txt,180,150,0.0048568
instances\experiment\map3_6_308.txt,192,165,0.0058727
instances\experiment\map3_6_309.txt,180,159,0.0058175
instances\experiment\map3_6_31.txt,162,155,0.0049331
instances\experiment\map3_6_310.txt,186,170,0.0053599
instances\experiment\map3_6_311.txt,192,160,0.0054203
instances\experiment\map3_6_312.txt,174,160,0.0050085
instances\experiment\map3_6_313.txt,174,160,0.0043226
instances\experiment\map3_6_314.txt,180,166,0.0052213
instances\experiment\map3_6_315.txt,174,165,0.0051081
instances\experiment\map3_6_316.txt,186,161,0.0066804
instances\experiment\map3_6_317.txt,198,168,0.0052099
instances\experiment\map3_6_318.txt,198,164,0.005792
instances\experiment\map3_6_319.txt,168,159,0.0067074
instances\experiment\map3_6_32.txt,168,157,0.0055687
instances\experiment\map3_6_320.txt,174,159,0.0052809
instances\experiment\map3_6_321.txt,180,159,0.008635
instances\experiment\map3_6_322.txt,180,163,0.0048513
instances\experiment\map3_6_323.txt,168,161,0.0042751
instances\experiment\map3_6_324.txt,180,164,0.0063636
instances\experiment\map3_6_325.txt,156,149,0.0043893
instances\experiment\map3_6_326.txt,174,156,0.004763
instances\experiment\map3_6_327.txt,168,155,0.005373
instances\experiment\map3_6_328.txt,174,157,0.0046487
instances\experiment\map3_6_329.txt,186,170,0.0048841
instances\experiment\map3_6_33.txt,180,167,0.0074084
instances\experiment\map3_6_330.txt,186,159,0.0054488
instances\experiment\map3_6_331.txt,186,166,0.0064723
instances\experiment\map3_6_332.txt,174,157,0.0111833
instances\experiment\map3_6_333.txt,162,156,0.0131531
instances\experiment\map3_6_334.txt,180,164,0.0129965
instances\experiment\map3_6_335.txt,174,160,0.0105385
instances\experiment\map3_6_336.txt,180,165,0.0140258
instances\experiment\map3_6_337.txt,186,163,0.0142559
instances\experiment\map3_6_338.txt,162,156,0.0101656
instances\experiment\map3_6_339.txt,168,155,0.0107326
instances\experiment\map3_6_34.txt,174,159,0.0130453
instances\experiment\map3_6_340.txt,180,162,0.0139328
instances\experiment\map3_6_341.txt,180,161,0.010688
instances\experiment\map3_6_342.txt,162,155,0.0131775
instances\experiment\map3_6_343.txt,186,165,0.0113615
instances\experiment\map3_6_344.txt,174,163,0.0158773
instances\experiment\map3_6_345.txt,204,167,0.0162132
instances\experiment\map3_6_346.txt,174,161,0.0164755
instances\experiment\map3_6_347.txt,192,162,0.0135484
instances\experiment\map3_6_348.txt,174,157,0.0151874
instances\experiment\map3_6_349.txt,174,159,0.0116395
instances\experiment\map3_6_35.txt,204,167,0.0152501
instances\experiment\map3_6_36.txt,162,152,0.0173883
instances\experiment\map3_6_37.txt,168,156,0.0135484
instances\experiment\map3_6_38.txt,162,153,0.0182851
instances\experiment\map3_6_39.txt,168,158,0.0116344
instances\experiment\map3_6_4.txt,180,157,0.0122908
instances\experiment\map3_6_40.txt,168,153,0.006389
instances\experiment\map3_6_41.txt,174,154,0.0064449
instances\experiment\map3_6_42.txt,162,156,0.004542
instances\experiment\map3_6_43.txt,186,162,0.0060544
instances\experiment\map3_6_44.txt,192,162,0.0068277
instances\experiment\map3_6_45.txt,174,157,0.0097959
instances\experiment\map3_6_46.txt,174,161,0.0043575
instances\experiment\map3_6_47.txt,186,164,0.0080753
instances\experiment\map3_6_48.txt,168,156,0.0050633
